step,train_loss,train_loss_l,train_loss_u,val_loss,val_acc,pseudo_acc,accepted
4576,1.5994,1.4980,0.1014,3.2794,0.2570,0.9506,2836
4664,1.5721,1.4631,0.1090,3.2794,0.2570,0.9343,2921
4752,1.5403,1.4256,0.1147,3.2794,0.2570,0.9363,3062
4840,1.5251,1.4117,0.1134,3.2794,0.2570,0.9408,3123
4928,1.5247,1.4119,0.1128,3.2794,0.2570,0.9407,3151
5016,1.5258,1.4042,0.1216,2.9312,0.2990,0.9419,3183
5104,1.4989,1.3861,0.1127,2.9312,0.2990,0.9386,3240
5192,1.4982,1.3720,0.1262,2.9312,0.2990,0.9385,3528
5280,1.4317,1.3104,0.1213,2.9312,0.2990,0.9359,3494
5368,1.4543,1.3167,0.1376,2.9312,0.2990,0.9347,3827
5456,1.4166,1.2753,0.1413,2.9312,0.2990,0.9331,3859
5544,1.3995,1.2641,0.1354,2.6554,0.3460,0.9328,3915
5632,1.3921,1.2451,0.1470,2.6554,0.3460,0.9259,4235
5720,1.3841,1.2432,0.1409,2.6554,0.3460,0.9287,4093
5808,1.3520,1.2049,0.1471,2.6554,0.3460,0.9282,4289
5896,1.3351,1.1820,0.1530,2.6554,0.3460,0.9245,4383
5984,1.3381,1.1839,0.1542,2.6554,0.3460,0.9296,4590
6072,1.2813,1.1238,0.1575,3.2486,0.3140,0.9325,4637
6160,1.3038,1.1394,0.1644,3.2486,0.3140,0.9250,4681
6248,1.3023,1.1402,0.1621,3.2486,0.3140,0.9225,4681
6336,1.2490,1.0893,0.1597,3.2486,0.3140,0.9246,4812
6424,1.2748,1.1113,0.1635,3.2486,0.3140,0.9264,4947
6512,1.2534,1.0915,0.1620,2.7082,0.3780,0.9288,5110
6600,1.2422,1.0703,0.1719,2.7082,0.3780,0.9245,5138
6688,1.2293,1.0574,0.1719,2.7082,0.3780,0.9233,5136
6776,1.1617,0.9863,0.1754,2.7082,0.3780,0.9240,5502
6864,1.1813,1.0023,0.1790,2.7082,0.3780,0.9197,5407
6952,1.1747,0.9934,0.1812,2.7082,0.3780,0.9198,5584
7040,1.1794,0.9956,0.1839,3.0872,0.3550,0.9228,5559
7128,1.1181,0.9295,0.1886,3.0872,0.3550,0.9211,5831
7216,1.1709,0.9792,0.1917,3.0872,0.3550,0.9189,5967
7304,1.1621,0.9654,0.1967,3.0872,0.3550,0.9085,6035
7392,1.1557,0.9670,0.1886,3.0872,0.3550,0.9153,5891
7480,1.1245,0.9398,0.1847,3.0872,0.3550,0.9113,5927
7568,1.1444,0.9448,0.1997,2.8241,0.3690,0.9141,6169
7656,1.0654,0.8715,0.1939,2.8241,0.3690,0.9159,6300
7744,1.1236,0.9105,0.2131,2.8241,0.3690,0.9170,6418
7832,1.0996,0.8896,0.2099,2.8241,0.3690,0.9173,6497
7920,1.0946,0.8931,0.2015,2.8241,0.3690,0.9109,6522
8008,1.1044,0.9012,0.2032,3.3723,0.3480,0.9144,6483
8096,1.0389,0.8252,0.2137,3.3723,0.3480,0.9080,6772
8184,1.0519,0.8347,0.2171,3.3723,0.3480,0.9101,6909
8272,1.0448,0.8299,0.2149,3.3723,0.3480,0.9038,6847
8360,1.0468,0.8347,0.2121,3.3723,0.3480,0.9115,6804
8448,1.0385,0.8318,0.2067,3.3723,0.3480,0.9122,6803
8536,0.9944,0.7791,0.2153,3.3462,0.3520,0.9159,7052
8624,1.0037,0.7955,0.2082,3.3462,0.3520,0.9110,7088
8712,1.0093,0.7952,0.2141,3.3462,0.3520,0.9079,7148
8800,0.9928,0.7681,0.2247,3.3462,0.3520,0.9127,7312
8888,0.9900,0.7738,0.2162,3.3462,0.3520,0.9105,7173
8976,0.9749,0.7469,0.2281,3.3462,0.3520,0.9052,7534
9064,0.9685,0.7484,0.2201,3.6142,0.3530,0.9089,7497
9152,0.9188,0.6919,0.2269,3.6142,0.3530,0.9072,7804
9240,0.9427,0.7106,0.2320,3.6142,0.3530,0.9018,7736
9328,0.9480,0.7107,0.2374,3.6142,0.3530,0.9161,7701
9416,0.9371,0.7033,0.2338,3.6142,0.3530,0.9054,7872
9504,0.9131,0.6806,0.2325,3.3380,0.3480,0.9061,7841
9592,0.9123,0.6698,0.2426,3.3380,0.3480,0.8925,8026
9680,0.8903,0.6449,0.2454,3.3380,0.3480,0.9007,8154
9768,0.9275,0.6865,0.2409,3.3380,0.3480,0.8955,8153
9856,0.9164,0.6777,0.2387,3.3380,0.3480,0.9018,8076
9944,0.9075,0.6707,0.2368,3.3380,0.3480,0.9064,8112
10032,0.8929,0.6428,0.2501,3.2778,0.4140,0.9011,8386
10120,0.8815,0.6414,0.2401,3.2778,0.4140,0.8981,8361
10208,0.8887,0.6374,0.2513,3.2778,0.4140,0.8996,8549
10296,0.8867,0.6512,0.2355,3.2778,0.4140,0.9073,8227
10384,0.8999,0.6536,0.2463,3.2778,0.4140,0.8979,8444
10472,0.8717,0.6225,0.2491,3.2778,0.4140,0.9043,8411
10560,0.8698,0.6305,0.2393,3.1682,0.3940,0.9004,8573
10648,0.8470,0.6013,0.2457,3.1682,0.3940,0.9007,8643
10736,0.8367,0.5934,0.2433,3.1682,0.3940,0.9019,8774
10824,0.8115,0.5596,0.2519,3.1682,0.3940,0.8997,8989
10912,0.8109,0.5614,0.2495,3.1682,0.3940,0.8952,8951
11000,0.8438,0.5916,0.2521,3.5822,0.3930,0.9004,8846
11088,0.8796,0.6251,0.2546,3.5822,0.3930,0.8959,8899
11176,0.8351,0.5780,0.2571,3.5822,0.3930,0.8943,9070
11264,0.8453,0.5969,0.2484,3.5822,0.3930,0.8941,8892
11352,0.7820,0.5176,0.2643,3.5822,0.3930,0.9008,9253
11440,0.8152,0.5518,0.2634,3.5822,0.3930,0.8967,9361
11528,0.8123,0.5555,0.2568,3.4262,0.3890,0.8984,9269
11616,0.8053,0.5468,0.2585,3.4262,0.3890,0.8948,9289
11704,0.8132,0.5634,0.2498,3.4262,0.3890,0.8939,9149
11792,0.7634,0.5103,0.2532,3.4262,0.3890,0.8938,9303
11880,0.7864,0.5250,0.2614,3.4262,0.3890,0.8910,9483
11968,0.7637,0.5008,0.2628,3.4262,0.3890,0.8894,9547
12056,0.7903,0.5302,0.2600,4.0608,0.3540,0.8911,9234
12144,0.7583,0.4957,0.2627,4.0608,0.3540,0.8918,9609
12232,0.7629,0.5059,0.2570,4.0608,0.3540,0.8947,9612
12320,0.7396,0.4640,0.2755,4.0608,0.3540,0.8923,9779
12408,0.7326,0.4626,0.2700,4.0608,0.3540,0.8938,9928
12496,0.7835,0.5202,0.2633,4.0608,0.3540,0.8903,9526
12584,0.7446,0.4853,0.2594,3.3004,0.4180,0.8965,9573
12672,0.7580,0.4956,0.2623,3.3004,0.4180,0.8921,9718
12760,0.7280,0.4653,0.2627,3.3004,0.4180,0.8929,9870
12848,0.7471,0.4813,0.2658,3.3004,0.4180,0.8888,9964
12936,0.7746,0.5160,0.2586,3.3004,0.4180,0.8943,9671
13024,0.7236,0.4543,0.2693,2.9777,0.4300,0.8875,10147
13112,0.7341,0.4644,0.2698,2.9777,0.4300,0.8869,10082
13200,0.7806,0.5029,0.2777,2.9777,0.4300,0.8905,9874
13288,0.7547,0.4837,0.2710,2.9777,0.4300,0.8907,10110
13376,0.7127,0.4498,0.2628,2.9777,0.4300,0.8889,10071
13464,0.7368,0.4705,0.2663,2.9777,0.4300,0.8884,9944
13552,0.7226,0.4498,0.2728,3.8070,0.3630,0.8888,10207
13640,0.7007,0.4249,0.2758,3.8070,0.3630,0.8912,10327
13728,0.7142,0.4377,0.2765,3.8070,0.3630,0.8915,10446
13816,0.6803,0.4091,0.2712,3.8070,0.3630,0.8884,10354
13904,0.7097,0.4328,0.2769,3.8070,0.3630,0.8872,10389
13992,0.7026,0.4244,0.2783,3.8070,0.3630,0.8862,10481
14080,0.7603,0.4874,0.2729,3.4832,0.3960,0.8860,10185
14168,0.7124,0.4366,0.2758,3.4832,0.3960,0.8887,10275
14256,0.6800,0.3953,0.2847,3.4832,0.3960,0.8824,10830
14344,0.7073,0.4415,0.2659,3.4832,0.3960,0.8912,10425
14432,0.6872,0.4123,0.2748,3.4832,0.3960,0.8879,10611
14520,0.7242,0.4513,0.2729,3.2393,0.4000,0.8896,10412
14608,0.7002,0.4268,0.2734,3.2393,0.4000,0.8908,10456
14696,0.6981,0.4209,0.2772,3.2393,0.4000,0.8874,10552
14784,0.6565,0.3744,0.2821,3.2393,0.4000,0.8873,10914
14872,0.6725,0.3944,0.2780,3.2393,0.4000,0.8836,10657
14960,0.6670,0.3905,0.2765,3.2393,0.4000,0.8852,10876
15048,0.6905,0.4115,0.2791,3.2812,0.3980,0.8870,10840
15136,0.6952,0.4223,0.2729,3.2812,0.3980,0.8933,10586
15224,0.6625,0.3774,0.2851,3.2812,0.3980,0.8889,11049
15312,0.6985,0.4163,0.2822,3.2812,0.3980,0.8901,10667
15400,0.6742,0.4079,0.2663,3.2812,0.3980,0.8901,10767
15488,0.6418,0.3726,0.2692,3.2812,0.3980,0.8878,10978
15576,0.6963,0.4140,0.2824,2.9001,0.4290,0.8859,10960
15664,0.6975,0.4178,0.2797,2.9001,0.4290,0.8861,10840
15752,0.6802,0.3995,0.2808,2.9001,0.4290,0.8863,11090
15840,0.6595,0.3857,0.2739,2.9001,0.4290,0.8870,10787
15928,0.6651,0.4031,0.2620,2.9001,0.4290,0.8922,10709
16016,0.6345,0.3594,0.2750,3.1258,0.4320,0.8930,11061
16104,0.6466,0.3660,0.2806,3.1258,0.4320,0.8872,11265
16192,0.6471,0.3635,0.2837,3.1258,0.4320,0.8901,11051
16280,0.6471,0.3560,0.2911,3.1258,0.4320,0.8901,11319
16368,0.6590,0.3767,0.2823,3.1258,0.4320,0.8884,11080
16456,0.6413,0.3679,0.2734,3.1258,0.4320,0.8903,11055
16544,0.6563,0.3770,0.2793,2.9353,0.4140,0.8804,11150
16632,0.6340,0.3589,0.2751,2.9353,0.4140,0.8914,11215
16720,0.6266,0.3523,0.2742,2.9353,0.4140,0.8904,11234
16808,0.5987,0.3194,0.2793,2.9353,0.4140,0.8897,11541
16896,0.6628,0.3671,0.2957,2.9353,0.4140,0.8778,11535
16984,0.6330,0.3535,0.2795,2.9353,0.4140,0.8876,11381
17072,0.6481,0.3647,0.2834,3.4798,0.3990,0.8895,11435
17160,0.6608,0.3741,0.2867,3.4798,0.3990,0.8850,11317
17248,0.6076,0.3286,0.2790,3.4798,0.3990,0.8853,11647
17336,0.6017,0.3338,0.2679,3.4798,0.3990,0.8890,11451
17424,0.6485,0.3626,0.2860,3.4798,0.3990,0.8877,11449
17512,0.6909,0.4066,0.2843,3.7220,0.3790,0.8825,11112
17600,0.6482,0.3633,0.2849,3.7220,0.3790,0.8919,11311
17688,0.6199,0.3417,0.2782,3.7220,0.3790,0.8857,11550
17776,0.6130,0.3299,0.2831,3.7220,0.3790,0.8888,11637
17864,0.5980,0.3174,0.2806,3.7220,0.3790,0.8870,11880
17952,0.6082,0.3235,0.2847,3.7220,0.3790,0.8904,11905
18040,0.5846,0.2974,0.2872,2.9591,0.4410,0.8856,11919
18128,0.6419,0.3584,0.2834,2.9591,0.4410,0.8858,11568
18216,0.6316,0.3522,0.2794,2.9591,0.4410,0.8875,11531
18304,0.6112,0.3298,0.2814,2.9591,0.4410,0.8838,11603
18392,0.6094,0.3248,0.2846,2.9591,0.4410,0.8827,11932
18480,0.6593,0.3677,0.2916,2.9591,0.4410,0.8770,11533
18568,0.6599,0.3758,0.2841,3.5575,0.3980,0.8896,11475
18656,0.5915,0.3157,0.2758,3.5575,0.3980,0.8867,11682
18744,0.5960,0.3135,0.2825,3.5575,0.3980,0.8830,11920
18832,0.6036,0.3244,0.2791,3.5575,0.3980,0.8870,11739
18920,0.5862,0.3033,0.2829,3.5575,0.3980,0.8857,11892
19008,0.6126,0.3218,0.2909,3.6258,0.3740,0.8847,11956
19096,0.6051,0.3281,0.2770,3.6258,0.3740,0.8838,11775
19184,0.6186,0.3299,0.2887,3.6258,0.3740,0.8876,11910
19272,0.5826,0.3177,0.2649,3.6258,0.3740,0.8833,11856
19360,0.6010,0.3209,0.2801,3.6258,0.3740,0.8858,11880
19448,0.5836,0.2945,0.2890,3.6258,0.3740,0.8835,12149
19536,0.5902,0.3056,0.2845,2.6884,0.4470,0.8818,11967
19624,0.5928,0.3044,0.2884,2.6884,0.4470,0.8856,12147
19712,0.6193,0.3384,0.2809,2.6884,0.4470,0.8832,11918
19800,0.5906,0.3096,0.2810,2.6884,0.4470,0.8815,11793
19888,0.5917,0.3182,0.2736,2.6884,0.4470,0.8849,11812
19976,0.5859,0.2985,0.2874,2.6884,0.4470,0.8873,12136
20064,0.5698,0.2848,0.2850,3.1121,0.4440,0.8820,12174
20152,0.5833,0.3012,0.2822,3.1121,0.4440,0.8830,12243
20240,0.6058,0.3129,0.2929,3.1121,0.4440,0.8828,12092
20328,0.6040,0.3099,0.2940,3.1121,0.4440,0.8833,12188
20416,0.5912,0.3149,0.2764,3.1121,0.4440,0.8833,12012
20504,0.5980,0.3103,0.2877,3.2682,0.4310,0.8814,11960
20592,0.6095,0.3294,0.2801,3.2682,0.4310,0.8856,11955
20680,0.5914,0.3068,0.2846,3.2682,0.4310,0.8871,12101
20768,0.5725,0.2841,0.2884,3.2682,0.4310,0.8799,12241
20856,0.5909,0.3004,0.2905,3.2682,0.4310,0.8851,12414
20944,0.5970,0.3092,0.2879,3.2682,0.4310,0.8817,12396
21032,0.5729,0.2908,0.2820,3.1974,0.4540,0.8808,12428
21120,0.6000,0.3148,0.2851,3.1974,0.4540,0.8801,12290
21208,0.6289,0.3469,0.2821,3.1974,0.4540,0.8826,11796
21296,0.5804,0.2965,0.2839,3.1974,0.4540,0.8844,12227
21384,0.5587,0.2697,0.2890,3.1974,0.4540,0.8908,12329
21472,0.5715,0.2927,0.2787,3.1974,0.4540,0.8807,12368
21560,0.5816,0.2957,0.2859,3.3608,0.4050,0.8837,12244
21648,0.5845,0.2996,0.2849,3.3608,0.4050,0.8836,12378
21736,0.5802,0.2914,0.2888,3.3608,0.4050,0.8867,12489
21824,0.5463,0.2645,0.2818,3.3608,0.4050,0.8859,12443
21912,0.5726,0.2867,0.2859,3.3608,0.4050,0.8788,12547
22000,0.5652,0.2852,0.2800,3.6730,0.3800,0.8812,12479
22088,0.5697,0.2949,0.2749,3.6730,0.3800,0.8848,12396
22176,0.5739,0.2931,0.2808,3.6730,0.3800,0.8846,12310
22264,0.5805,0.3002,0.2804,3.6730,0.3800,0.8868,12470
22352,0.5886,0.3034,0.2852,3.6730,0.3800,0.8835,12511
22440,0.5765,0.3031,0.2734,3.6730,0.3800,0.8793,12411
22528,0.5480,0.2672,0.2808,3.0403,0.4250,0.8875,12508
22616,0.5526,0.2636,0.2890,3.0403,0.4250,0.8824,12700
22704,0.5485,0.2746,0.2739,3.0403,0.4250,0.8835,12457
22792,0.5608,0.2766,0.2842,3.0403,0.4250,0.8828,12611
22880,0.5670,0.2802,0.2868,3.0403,0.4250,0.8823,12434
22968,0.5540,0.2744,0.2796,3.0403,0.4250,0.8825,12456
23056,0.5571,0.2765,0.2807,2.8185,0.4740,0.8757,12658
23144,0.5522,0.2691,0.2832,2.8185,0.4740,0.8773,12636
23232,0.5713,0.2951,0.2762,2.8185,0.4740,0.8768,12595
23320,0.5521,0.2748,0.2773,2.8185,0.4740,0.8856,12574
23408,0.5351,0.2523,0.2829,2.8185,0.4740,0.8799,12651
23496,0.5823,0.3025,0.2798,2.8185,0.4740,0.8804,12605
23584,0.5563,0.2716,0.2847,3.3498,0.4470,0.8828,12720
23672,0.5432,0.2626,0.2806,3.3498,0.4470,0.8777,12826
23760,0.5674,0.2873,0.2801,3.3498,0.4470,0.8788,12603
23848,0.5785,0.2892,0.2892,3.3498,0.4470,0.8782,12540
23936,0.5538,0.2680,0.2858,3.3498,0.4470,0.8847,12597
24024,0.5564,0.2729,0.2835,2.8720,0.4650,0.8807,12697
24112,0.5524,0.2717,0.2807,2.8720,0.4650,0.8823,12583
24200,0.5269,0.2528,0.2742,2.8720,0.4650,0.8867,12737
24288,0.5248,0.2424,0.2824,2.8720,0.4650,0.8810,12791
24376,0.5213,0.2432,0.2781,2.8720,0.4650,0.8828,12825
24464,0.5525,0.2698,0.2826,2.8720,0.4650,0.8806,12675
24552,0.6225,0.3303,0.2922,3.2446,0.4170,0.8751,12413
24640,0.5269,0.2495,0.2774,3.2446,0.4170,0.8800,12730
24728,0.5093,0.2274,0.2819,3.2446,0.4170,0.8814,13149
24816,0.4921,0.2087,0.2835,3.2446,0.4170,0.8780,13364
24904,0.5341,0.2523,0.2818,3.2446,0.4170,0.8789,12918
24992,0.5393,0.2564,0.2829,3.2446,0.4170,0.8788,13024
25080,0.5336,0.2434,0.2902,3.0842,0.4400,0.8802,13058
25168,0.5487,0.2707,0.2780,3.0842,0.4400,0.8773,12750
25256,0.5389,0.2564,0.2825,3.0842,0.4400,0.8798,12873
25344,0.5394,0.2563,0.2832,3.0842,0.4400,0.8802,12762
25432,0.5793,0.2957,0.2836,3.0842,0.4400,0.8788,12552
25520,0.5388,0.2599,0.2789,3.2908,0.4330,0.8822,12806
25608,0.5590,0.2781,0.2809,3.2908,0.4330,0.8752,12648
25696,0.5347,0.2534,0.2813,3.2908,0.4330,0.8861,12736
25784,0.5009,0.2302,0.2707,3.2908,0.4330,0.8825,12920
25872,0.4823,0.1984,0.2839,3.2908,0.4330,0.8847,13496
25960,0.5277,0.2353,0.2925,3.2908,0.4330,0.8832,13165
26048,0.5387,0.2511,0.2876,2.6794,0.4680,0.8754,13151
26136,0.5203,0.2408,0.2795,2.6794,0.4680,0.8806,13217
26224,0.5084,0.2346,0.2737,2.6794,0.4680,0.8798,13017
26312,0.4995,0.2179,0.2816,2.6794,0.4680,0.8839,13273
26400,0.5027,0.2180,0.2846,2.6794,0.4680,0.8862,13294
26488,0.5154,0.2303,0.2851,2.6794,0.4680,0.8812,13117
26576,0.5771,0.2977,0.2794,2.9525,0.4810,0.8767,12697
26664,0.5328,0.2477,0.2851,2.9525,0.4810,0.8799,13061
26752,0.5264,0.2490,0.2775,2.9525,0.4810,0.8790,13074
26840,0.5355,0.2577,0.2778,2.9525,0.4810,0.8809,12921
26928,0.5948,0.3098,0.2851,2.9525,0.4810,0.8796,12534
27016,0.5307,0.2460,0.2847,3.1935,0.4250,0.8815,13038
27104,0.5435,0.2597,0.2838,3.1935,0.4250,0.8821,12808
27192,0.5367,0.2533,0.2834,3.1935,0.4250,0.8831,12983
27280,0.5264,0.2466,0.2798,3.1935,0.4250,0.8809,13098
27368,0.4985,0.2180,0.2804,3.1935,0.4250,0.8805,13362
27456,0.5079,0.2219,0.2860,3.1935,0.4250,0.8787,13377
27544,0.4889,0.2060,0.2830,2.6897,0.4880,0.8811,13465
27632,0.5206,0.2384,0.2823,2.6897,0.4880,0.8788,13171
27720,0.5251,0.2388,0.2862,2.6897,0.4880,0.8817,13379
27808,0.5812,0.2989,0.2823,2.6897,0.4880,0.8760,12810
27896,0.5751,0.2969,0.2782,2.6897,0.4880,0.8828,12566
27984,0.5123,0.2360,0.2763,2.6897,0.4880,0.8835,13174
28072,0.4833,0.2026,0.2807,2.5135,0.4720,0.8828,13565
28160,0.5293,0.2411,0.2882,2.5135,0.4720,0.8778,13345
28248,0.5244,0.2545,0.2699,2.5135,0.4720,0.8829,12959
28336,0.5178,0.2326,0.2851,2.5135,0.4720,0.8776,13302
28424,0.5287,0.2449,0.2838,2.5135,0.4720,0.8753,13373
28512,0.5080,0.2281,0.2800,2.8664,0.4540,0.8842,13118
28600,0.5283,0.2365,0.2918,2.8664,0.4540,0.8838,13369
28688,0.4984,0.2129,0.2855,2.8664,0.4540,0.8814,13411
28776,0.5013,0.2127,0.2886,2.8664,0.4540,0.8785,13351
28864,0.4927,0.2048,0.2880,2.8664,0.4540,0.8803,13614
28952,0.4932,0.2084,0.2847,2.8664,0.4540,0.8764,13530
29040,0.4926,0.2086,0.2840,2.6466,0.4640,0.8870,13625
29128,0.5341,0.2563,0.2778,2.6466,0.4640,0.8833,13364
29216,0.5137,0.2324,0.2813,2.6466,0.4640,0.8773,13378
29304,0.5283,0.2515,0.2768,2.6466,0.4640,0.8773,13424
29392,0.4844,0.2129,0.2715,2.6466,0.4640,0.8848,13401
29480,0.4377,0.1518,0.2860,2.6466,0.4640,0.8847,14095
29568,0.5055,0.2309,0.2745,2.7146,0.4940,0.8760,13463
29656,0.4772,0.1912,0.2860,2.7146,0.4940,0.8792,13954
29744,0.4593,0.1780,0.2813,2.7146,0.4940,0.8828,13892
29832,0.4898,0.2061,0.2837,2.7146,0.4940,0.8825,13578
29920,0.4947,0.2031,0.2916,2.7146,0.4940,0.8805,13871
30008,0.5033,0.2180,0.2853,2.8382,0.4760,0.8777,13435
30096,0.4889,0.2101,0.2789,2.8382,0.4760,0.8798,13423
30184,0.5080,0.2282,0.2797,2.8382,0.4760,0.8805,13355
30272,0.4939,0.2160,0.2779,2.8382,0.4760,0.8788,13839
30360,0.5052,0.2265,0.2787,2.8382,0.4760,0.8776,13606
30448,0.5205,0.2391,0.2814,2.8382,0.4760,0.8801,13541
30536,0.5099,0.2317,0.2783,3.1931,0.4570,0.8810,13623
30624,0.5044,0.2295,0.2749,3.1931,0.4570,0.8829,13498
30712,0.5323,0.2624,0.2700,3.1931,0.4570,0.8794,13047
30800,0.5025,0.2203,0.2823,3.1931,0.4570,0.8818,13389
30888,0.4740,0.1941,0.2800,3.1931,0.4570,0.8779,13672
30976,0.4672,0.1829,0.2843,3.1931,0.4570,0.8798,13946
31064,0.4832,0.2073,0.2759,2.6860,0.4930,0.8814,13490
31152,0.4819,0.1966,0.2853,2.6860,0.4930,0.8827,13790
31240,0.4986,0.2197,0.2788,2.6860,0.4930,0.8772,13570
31328,0.4769,0.1969,0.2800,2.6860,0.4930,0.8777,13886
31416,0.5074,0.2315,0.2759,2.6860,0.4930,0.8755,13516
31504,0.4893,0.2142,0.2751,2.8837,0.4520,0.8798,13683
31592,0.4857,0.2057,0.2799,2.8837,0.4520,0.8812,13861
31680,0.4857,0.2011,0.2846,2.8837,0.4520,0.8761,13833
31768,0.5106,0.2413,0.2693,2.8837,0.4520,0.8785,13530
31856,0.4990,0.2136,0.2853,2.8837,0.4520,0.8798,13741
31944,0.5033,0.2290,0.2743,2.8837,0.4520,0.8808,13451
32032,0.5018,0.2153,0.2864,2.6165,0.5100,0.8798,13813
32120,0.4719,0.1966,0.2753,2.6165,0.5100,0.8819,13854
32208,0.4583,0.1786,0.2797,2.6165,0.5100,0.8828,13961
32296,0.4583,0.1876,0.2707,2.6165,0.5100,0.8756,13953
32384,0.4690,0.1864,0.2826,2.6165,0.5100,0.8867,13988
32472,0.4428,0.1698,0.2730,2.6165,0.5100,0.8828,14126
32560,0.4340,0.1580,0.2760,2.5562,0.5080,0.8846,14352
32648,0.4551,0.1763,0.2788,2.5562,0.5080,0.8831,14059
32736,0.4724,0.1871,0.2853,2.5562,0.5080,0.8777,13994
32824,0.4726,0.1956,0.2770,2.5562,0.5080,0.8737,14067
32912,0.4875,0.2053,0.2822,2.5562,0.5080,0.8794,13851
33000,0.5022,0.2258,0.2764,2.7627,0.4710,0.8792,13750
33088,0.4953,0.2165,0.2788,2.7627,0.4710,0.8821,13740
33176,0.5052,0.2137,0.2915,2.7627,0.4710,0.8860,13828
33264,0.4865,0.2111,0.2754,2.7627,0.4710,0.8823,13770
33352,0.4744,0.1991,0.2753,2.7627,0.4710,0.8842,13844
33440,0.4693,0.1920,0.2773,2.7627,0.4710,0.8785,14012
33528,0.4743,0.1926,0.2817,2.5924,0.4890,0.8793,13889
33616,0.4594,0.1864,0.2730,2.5924,0.4890,0.8811,13964
33704,0.5144,0.2274,0.2870,2.5924,0.4890,0.8836,13635
33792,0.5016,0.2138,0.2879,2.5924,0.4890,0.8776,13800
33880,0.4707,0.1899,0.2808,2.5924,0.4890,0.8774,13926
33968,0.4718,0.1922,0.2796,2.5924,0.4890,0.8795,14152
34056,0.4574,0.1805,0.2769,2.4558,0.4920,0.8759,14009
