step,train_loss,train_loss_l,train_loss_u,val_loss,val_acc,pseudo_acc,accepted
42966,0.2043,0.0159,0.1884,0.5112,0.8470,0.9588,22898
43029,0.2087,0.0194,0.1893,0.3998,0.8850,0.9608,22495
43092,0.2069,0.0175,0.1894,0.3998,0.8850,0.9587,22633
43155,0.2104,0.0173,0.1931,0.3998,0.8850,0.9585,22635
43218,0.2103,0.0186,0.1917,0.3998,0.8850,0.9617,22660
43281,0.2031,0.0126,0.1905,0.3998,0.8850,0.9598,22948
43344,0.1982,0.0111,0.1871,0.3998,0.8850,0.9612,22885
43407,0.2265,0.0242,0.2022,0.3998,0.8850,0.9574,22597
43470,0.2504,0.0407,0.2096,0.3998,0.8850,0.9537,21958
43533,0.2207,0.0256,0.1951,0.8824,0.8000,0.9585,22388
43596,0.2398,0.0378,0.2020,0.8824,0.8000,0.9560,21880
43659,0.2247,0.0240,0.2007,0.8824,0.8000,0.9593,22337
43722,0.2157,0.0253,0.1904,0.8824,0.8000,0.9581,22304
43785,0.2171,0.0192,0.1979,0.8824,0.8000,0.9603,22544
43848,0.2355,0.0321,0.2034,0.8824,0.8000,0.9561,22031
43911,0.2186,0.0255,0.1931,0.8824,0.8000,0.9569,22258
43974,0.2299,0.0280,0.2019,0.8824,0.8000,0.9584,22242
44037,0.2153,0.0168,0.1985,0.4870,0.8550,0.9618,22572
44100,0.2042,0.0104,0.1938,0.4870,0.8550,0.9605,22747
44163,0.1946,0.0089,0.1858,0.4870,0.8550,0.9628,23009
44226,0.1972,0.0112,0.1860,0.4870,0.8550,0.9613,23016
44289,0.1995,0.0119,0.1876,0.4870,0.8550,0.9602,22914
44352,0.2004,0.0121,0.1883,0.4870,0.8550,0.9577,22835
44415,0.1931,0.0090,0.1841,0.4870,0.8550,0.9598,23005
44478,0.1991,0.0099,0.1893,0.4870,0.8550,0.9598,23002
44541,0.1998,0.0166,0.1832,0.4543,0.8680,0.9605,22731
44604,0.2063,0.0193,0.1871,0.4543,0.8680,0.9612,22740
44667,0.2032,0.0148,0.1884,0.4543,0.8680,0.9596,22725
44730,0.1963,0.0128,0.1835,0.4543,0.8680,0.9582,22869
44793,0.1933,0.0098,0.1835,0.4543,0.8680,0.9636,22898
44856,0.1875,0.0081,0.1794,0.4543,0.8680,0.9623,23200
44919,0.2113,0.0147,0.1965,0.4543,0.8680,0.9606,22884
44982,0.1923,0.0089,0.1834,0.4543,0.8680,0.9617,23135
45045,0.1908,0.0077,0.1831,0.3647,0.8920,0.9598,23225
45108,0.1884,0.0069,0.1815,0.3647,0.8920,0.9604,23299
45171,0.1864,0.0066,0.1798,0.3647,0.8920,0.9597,23332
45234,0.1867,0.0070,0.1797,0.3647,0.8920,0.9629,23334
45297,0.2084,0.0152,0.1932,0.3647,0.8920,0.9560,23023
45360,0.2129,0.0239,0.1890,0.3647,0.8920,0.9601,22642
45423,0.2368,0.0392,0.1975,0.3647,0.8920,0.9575,22125
45486,0.2371,0.0365,0.2006,0.3647,0.8920,0.9588,21928
45549,0.2327,0.0331,0.1996,0.6838,0.8390,0.9587,22253
45612,0.2296,0.0273,0.2024,0.6838,0.8390,0.9585,22311
45675,0.2012,0.0170,0.1842,0.6838,0.8390,0.9604,22653
45738,0.2090,0.0178,0.1912,0.6838,0.8390,0.9604,22651
45801,0.2137,0.0192,0.1945,0.6838,0.8390,0.9583,22666
45864,0.1940,0.0126,0.1813,0.6838,0.8390,0.9606,22845
45927,0.1946,0.0081,0.1865,0.6838,0.8390,0.9612,23231
45990,0.2032,0.0149,0.1883,0.6838,0.8390,0.9620,23013
46053,0.2006,0.0129,0.1877,0.4373,0.8800,0.9603,23022
46116,0.1957,0.0123,0.1834,0.4373,0.8800,0.9602,23147
46179,0.1863,0.0078,0.1785,0.4373,0.8800,0.9628,23207
46242,0.2082,0.0190,0.1891,0.4373,0.8800,0.9603,22866
46305,0.1969,0.0116,0.1854,0.4373,0.8800,0.9617,22934
46368,0.1969,0.0110,0.1860,0.4373,0.8800,0.9617,23001
46431,0.2019,0.0131,0.1888,0.4373,0.8800,0.9596,22988
46494,0.2033,0.0143,0.1890,0.4373,0.8800,0.9604,22932
46557,0.1916,0.0118,0.1798,0.3814,0.8930,0.9600,22997
46620,0.1978,0.0135,0.1843,0.3814,0.8930,0.9609,23121
46683,0.1949,0.0090,0.1859,0.3814,0.8930,0.9586,23214
46746,0.1886,0.0062,0.1824,0.3814,0.8930,0.9599,23251
46809,0.1874,0.0091,0.1783,0.3814,0.8930,0.9617,23308
46872,0.1951,0.0105,0.1846,0.3814,0.8930,0.9610,23261
46935,0.1993,0.0138,0.1855,0.3814,0.8930,0.9595,23131
46998,0.1955,0.0117,0.1839,0.3814,0.8930,0.9627,23076
47061,0.1979,0.0141,0.1838,0.4425,0.8740,0.9587,22825
47124,0.2009,0.0149,0.1859,0.4425,0.8740,0.9587,23079
47187,0.1931,0.0101,0.1830,0.4425,0.8740,0.9621,23174
47250,0.2065,0.0157,0.1908,0.4425,0.8740,0.9593,23124
47313,0.2059,0.0162,0.1897,0.4425,0.8740,0.9634,23080
47376,0.2060,0.0185,0.1874,0.4425,0.8740,0.9600,22682
47439,0.2097,0.0268,0.1829,0.4425,0.8740,0.9607,22774
47502,0.2056,0.0163,0.1893,0.4512,0.8710,0.9611,22747
47565,0.2236,0.0282,0.1955,0.4512,0.8710,0.9604,22460
47628,0.2131,0.0195,0.1937,0.4512,0.8710,0.9628,22790
47691,0.2193,0.0269,0.1924,0.4512,0.8710,0.9607,22462
47754,0.2081,0.0186,0.1895,0.4512,0.8710,0.9614,22794
47817,0.2045,0.0142,0.1903,0.4512,0.8710,0.9568,22980
47880,0.2110,0.0167,0.1944,0.4512,0.8710,0.9593,22858
47943,0.2140,0.0252,0.1888,0.4512,0.8710,0.9610,22679
48006,0.1993,0.0116,0.1877,0.3145,0.9070,0.9623,23005
48069,0.1896,0.0117,0.1779,0.3145,0.9070,0.9609,23268
48132,0.2129,0.0219,0.1909,0.3145,0.9070,0.9590,22824
48195,0.1948,0.0135,0.1814,0.3145,0.9070,0.9604,22909
48258,0.1979,0.0132,0.1847,0.3145,0.9070,0.9580,23052
48321,0.1994,0.0144,0.1850,0.3145,0.9070,0.9598,23045
48384,0.1911,0.0108,0.1803,0.3145,0.9070,0.9602,23115
48447,0.1911,0.0129,0.1783,0.3145,0.9070,0.9637,23309
48510,0.2139,0.0265,0.1875,0.4748,0.8610,0.9613,22571
48573,0.2003,0.0173,0.1829,0.4748,0.8610,0.9576,22851
48636,0.1983,0.0123,0.1860,0.4748,0.8610,0.9614,22937
48699,0.1963,0.0144,0.1819,0.4748,0.8610,0.9633,23154
48762,0.1941,0.0104,0.1837,0.4748,0.8610,0.9641,23205
48825,0.1851,0.0059,0.1793,0.4748,0.8610,0.9626,23340
48888,0.1817,0.0069,0.1748,0.4748,0.8610,0.9617,23400
48951,0.1792,0.0051,0.1741,0.4748,0.8610,0.9643,23541
49014,0.1847,0.0083,0.1764,0.3894,0.8940,0.9617,23396
49077,0.1838,0.0087,0.1751,0.3894,0.8940,0.9598,23411
49140,0.1934,0.0094,0.1840,0.3894,0.8940,0.9610,23478
49203,0.1882,0.0098,0.1783,0.3894,0.8940,0.9605,23296
49266,0.1893,0.0115,0.1778,0.3894,0.8940,0.9610,23335
49329,0.1975,0.0168,0.1807,0.3894,0.8940,0.9606,23256
49392,0.2051,0.0187,0.1864,0.3894,0.8940,0.9575,23015
49455,0.2094,0.0205,0.1890,0.3894,0.8940,0.9593,22872
49518,0.2089,0.0235,0.1854,0.5139,0.8670,0.9617,22734
49581,0.1918,0.0118,0.1799,0.5139,0.8670,0.9592,23105
49644,0.1865,0.0066,0.1799,0.5139,0.8670,0.9586,23460
49707,0.1821,0.0056,0.1764,0.5139,0.8670,0.9595,23437
49770,0.1764,0.0042,0.1722,0.5139,0.8670,0.9647,23430
49833,0.1891,0.0107,0.1783,0.5139,0.8670,0.9623,23483
49896,0.1807,0.0060,0.1747,0.5139,0.8670,0.9617,23440
49959,0.1917,0.0136,0.1782,0.5139,0.8670,0.9597,23268
50022,0.1880,0.0095,0.1785,0.3718,0.8900,0.9616,23322
50085,0.1890,0.0081,0.1809,0.3718,0.8900,0.9600,23548
50148,0.1854,0.0081,0.1773,0.3718,0.8900,0.9618,23399
50211,0.1833,0.0074,0.1760,0.3718,0.8900,0.9624,23515
50274,0.1823,0.0084,0.1739,0.3718,0.8900,0.9595,23490
50337,0.1809,0.0072,0.1737,0.3718,0.8900,0.9627,23437
50400,0.1806,0.0067,0.1739,0.3718,0.8900,0.9630,23488
50463,0.1809,0.0057,0.1752,0.3718,0.8900,0.9624,23692
50526,0.1785,0.0092,0.1693,0.3594,0.8860,0.9611,23679
50589,0.1995,0.0133,0.1862,0.3594,0.8860,0.9612,23099
50652,0.1951,0.0177,0.1774,0.3594,0.8860,0.9588,23213
50715,0.2028,0.0186,0.1842,0.3594,0.8860,0.9596,23040
50778,0.1925,0.0137,0.1788,0.3594,0.8860,0.9589,23240
50841,0.2100,0.0244,0.1857,0.3594,0.8860,0.9609,22794
50904,0.2059,0.0183,0.1876,0.3594,0.8860,0.9599,22927
50967,0.1884,0.0107,0.1777,0.3594,0.8860,0.9634,23229
51030,0.1851,0.0103,0.1748,0.5474,0.8570,0.9617,23338
51093,0.1950,0.0131,0.1819,0.5474,0.8570,0.9626,23128
51156,0.1861,0.0111,0.1750,0.5474,0.8570,0.9611,23279
51219,0.1833,0.0093,0.1741,0.5474,0.8570,0.9604,23459
51282,0.1905,0.0132,0.1773,0.5474,0.8570,0.9592,23276
51345,0.1965,0.0148,0.1817,0.5474,0.8570,0.9605,23143
51408,0.1981,0.0171,0.1810,0.5474,0.8570,0.9600,23144
51471,0.1965,0.0151,0.1813,0.5474,0.8570,0.9604,22879
51534,0.2042,0.0194,0.1848,0.3725,0.8810,0.9608,22897
51597,0.1901,0.0112,0.1789,0.3725,0.8810,0.9637,23112
51660,0.1873,0.0082,0.1790,0.3725,0.8810,0.9618,23437
51723,0.1883,0.0115,0.1768,0.3725,0.8810,0.9597,23288
51786,0.1768,0.0069,0.1699,0.3725,0.8810,0.9627,23526
51849,0.1774,0.0074,0.1700,0.3725,0.8810,0.9619,23662
51912,0.1790,0.0074,0.1715,0.3725,0.8810,0.9618,23677
51975,0.1784,0.0068,0.1716,0.3725,0.8810,0.9620,23501
52038,0.1783,0.0064,0.1719,0.3452,0.8980,0.9606,23610
52101,0.1909,0.0180,0.1729,0.3452,0.8980,0.9619,23330
52164,0.2137,0.0297,0.1840,0.3452,0.8980,0.9596,22502
52227,0.2129,0.0279,0.1850,0.3452,0.8980,0.9600,22606
52290,0.1940,0.0151,0.1788,0.3452,0.8980,0.9628,23141
52353,0.1857,0.0094,0.1762,0.3452,0.8980,0.9629,23250
52416,0.1923,0.0124,0.1799,0.3452,0.8980,0.9605,23379
52479,0.1812,0.0106,0.1706,0.3452,0.8980,0.9626,23526
52542,0.1805,0.0101,0.1705,0.3282,0.9020,0.9622,23492
52605,0.1875,0.0100,0.1775,0.3282,0.9020,0.9615,23583
52668,0.1780,0.0102,0.1678,0.3282,0.9020,0.9617,23633
52731,0.1851,0.0121,0.1730,0.3282,0.9020,0.9594,23325
52794,0.1919,0.0139,0.1780,0.3282,0.9020,0.9623,23298
52857,0.1872,0.0133,0.1739,0.3282,0.9020,0.9604,23270
52920,0.1913,0.0101,0.1812,0.3282,0.9020,0.9642,23499
52983,0.1917,0.0162,0.1755,0.3282,0.9020,0.9599,23267
53046,0.1920,0.0133,0.1788,0.3329,0.9030,0.9617,23355
53109,0.1698,0.0083,0.1615,0.3329,0.9030,0.9641,23423
53172,0.1789,0.0087,0.1702,0.3329,0.9030,0.9636,23594
53235,0.1688,0.0056,0.1632,0.3329,0.9030,0.9632,23668
53298,0.1726,0.0044,0.1682,0.3329,0.9030,0.9624,23802
53361,0.1747,0.0085,0.1662,0.3329,0.9030,0.9636,23602
53424,0.1693,0.0055,0.1638,0.3329,0.9030,0.9627,23789
53487,0.1797,0.0085,0.1712,0.3329,0.9030,0.9615,23783
53550,0.1701,0.0055,0.1646,0.3582,0.8880,0.9649,23854
53613,0.1719,0.0052,0.1668,0.3582,0.8880,0.9633,23748
53676,0.1736,0.0067,0.1669,0.3582,0.8880,0.9636,23684
53739,0.1730,0.0082,0.1648,0.3582,0.8880,0.9622,23648
53802,0.1765,0.0108,0.1656,0.3582,0.8880,0.9625,23573
53865,0.1812,0.0122,0.1690,0.3582,0.8880,0.9620,23582
53928,0.1912,0.0144,0.1769,0.3582,0.8880,0.9652,23347
53991,0.2000,0.0221,0.1779,0.3582,0.8880,0.9612,23095
54054,0.1860,0.0154,0.1706,0.3562,0.8970,0.9607,23209
54117,0.1957,0.0212,0.1745,0.3562,0.8970,0.9607,23074
54180,0.1863,0.0120,0.1742,0.3562,0.8970,0.9648,23332
54243,0.1741,0.0062,0.1679,0.3562,0.8970,0.9645,23681
54306,0.1862,0.0090,0.1772,0.3562,0.8970,0.9617,23491
54369,0.1876,0.0156,0.1720,0.3562,0.8970,0.9630,23325
54432,0.1978,0.0210,0.1768,0.3562,0.8970,0.9632,23103
54495,0.1914,0.0189,0.1725,0.3562,0.8970,0.9624,22979
54558,0.1886,0.0121,0.1765,0.4040,0.8840,0.9597,23197
54621,0.1783,0.0068,0.1715,0.4040,0.8840,0.9625,23610
54684,0.1733,0.0051,0.1681,0.4040,0.8840,0.9625,23843
54747,0.1695,0.0052,0.1643,0.4040,0.8840,0.9644,23862
54810,0.1739,0.0075,0.1664,0.4040,0.8840,0.9638,23766
54873,0.1730,0.0057,0.1674,0.4040,0.8840,0.9619,23801
54936,0.1669,0.0039,0.1630,0.4040,0.8840,0.9634,23929
54999,0.1764,0.0068,0.1696,0.4040,0.8840,0.9637,23855
55062,0.1779,0.0085,0.1694,0.3666,0.9010,0.9610,23670
55125,0.1732,0.0063,0.1669,0.3666,0.9010,0.9625,23713
55188,0.1615,0.0043,0.1571,0.3666,0.9010,0.9635,23877
55251,0.1738,0.0058,0.1680,0.3666,0.9010,0.9617,23786
55314,0.1751,0.0062,0.1689,0.3666,0.9010,0.9633,23835
55377,0.1743,0.0093,0.1650,0.3666,0.9010,0.9622,23664
55440,0.1673,0.0060,0.1613,0.3666,0.9010,0.9616,23692
55503,0.1803,0.0098,0.1705,0.4426,0.8760,0.9628,23546
55566,0.1733,0.0069,0.1665,0.4426,0.8760,0.9615,23664
55629,0.1734,0.0074,0.1660,0.4426,0.8760,0.9620,23688
55692,0.1689,0.0056,0.1633,0.4426,0.8760,0.9635,23771
55755,0.1788,0.0103,0.1685,0.4426,0.8760,0.9611,23778
55818,0.2166,0.0327,0.1840,0.4426,0.8760,0.9605,23063
55881,0.1903,0.0187,0.1716,0.4426,0.8760,0.9633,23110
55944,0.1722,0.0115,0.1608,0.4426,0.8760,0.9639,23470
56007,0.1808,0.0092,0.1716,0.3410,0.8880,0.9624,23558
56070,0.1777,0.0069,0.1708,0.3410,0.8880,0.9624,23778
56133,0.1749,0.0080,0.1669,0.3410,0.8880,0.9625,23736
56196,0.1690,0.0058,0.1632,0.3410,0.8880,0.9640,23879
56259,0.1602,0.0047,0.1555,0.3410,0.8880,0.9644,23993
56322,0.1797,0.0087,0.1710,0.3410,0.8880,0.9617,23862
56385,0.1715,0.0070,0.1645,0.3410,0.8880,0.9619,23674
56448,0.1655,0.0052,0.1603,0.3410,0.8880,0.9623,23726
56511,0.1648,0.0042,0.1606,0.3467,0.9090,0.9621,23951
56574,0.1738,0.0069,0.1669,0.3467,0.9090,0.9625,23758
56637,0.1623,0.0045,0.1579,0.3467,0.9090,0.9609,23916
56700,0.1712,0.0059,0.1653,0.3467,0.9090,0.9630,23922
56763,0.1669,0.0060,0.1609,0.3467,0.9090,0.9638,23837
56826,0.1657,0.0051,0.1606,0.3467,0.9090,0.9614,23991
56889,0.1656,0.0070,0.1586,0.3467,0.9090,0.9636,23910
56952,0.1748,0.0135,0.1613,0.3467,0.9090,0.9616,23699
57015,0.1785,0.0072,0.1713,0.3375,0.8980,0.9610,23792
57078,0.1734,0.0097,0.1638,0.3375,0.8980,0.9605,23874
57141,0.1757,0.0124,0.1633,0.3375,0.8980,0.9620,23421
57204,0.1730,0.0094,0.1636,0.3375,0.8980,0.9637,23761
57267,0.1660,0.0065,0.1595,0.3375,0.8980,0.9631,23831
57330,0.1711,0.0058,0.1653,0.3375,0.8980,0.9641,23955
57393,0.1708,0.0066,0.1642,0.3375,0.8980,0.9620,24084
57456,0.1732,0.0048,0.1684,0.3375,0.8980,0.9662,23952
57519,0.1598,0.0041,0.1557,0.3304,0.9010,0.9647,23996
57582,0.1659,0.0084,0.1575,0.3304,0.9010,0.9620,24049
57645,0.1664,0.0074,0.1590,0.3304,0.9010,0.9619,23975
57708,0.1795,0.0125,0.1670,0.3304,0.9010,0.9605,23759
57771,0.1846,0.0138,0.1708,0.3304,0.9010,0.9605,23485
57834,0.1870,0.0166,0.1703,0.3304,0.9010,0.9631,23444
57897,0.1728,0.0117,0.1611,0.3304,0.9010,0.9612,23522
57960,0.1760,0.0080,0.1679,0.3304,0.9010,0.9642,23806
58023,0.1811,0.0143,0.1668,0.4299,0.8830,0.9633,23611
58086,0.1697,0.0094,0.1602,0.4299,0.8830,0.9622,23655
58149,0.1735,0.0092,0.1642,0.4299,0.8830,0.9629,23696
58212,0.1650,0.0044,0.1606,0.4299,0.8830,0.9625,23889
58275,0.1643,0.0057,0.1586,0.4299,0.8830,0.9648,23947
58338,0.1713,0.0070,0.1643,0.4299,0.8830,0.9621,23862
58401,0.1698,0.0058,0.1640,0.4299,0.8830,0.9608,23948
58464,0.1640,0.0060,0.1580,0.4299,0.8830,0.9616,23846
58527,0.1559,0.0050,0.1509,0.3286,0.9070,0.9638,23994
58590,0.1542,0.0041,0.1501,0.3286,0.9070,0.9624,24178
58653,0.1669,0.0046,0.1623,0.3286,0.9070,0.9627,24053
58716,0.1515,0.0047,0.1468,0.3286,0.9070,0.9627,24129
58779,0.1604,0.0038,0.1566,0.3286,0.9070,0.9635,24115
58842,0.1564,0.0035,0.1529,0.3286,0.9070,0.9644,24244
58905,0.1575,0.0035,0.1540,0.3286,0.9070,0.9628,24281
58968,0.1606,0.0036,0.1570,0.3286,0.9070,0.9656,24181
59031,0.1533,0.0031,0.1502,0.3360,0.9040,0.9641,24278
59094,0.1607,0.0049,0.1558,0.3360,0.9040,0.9666,24390
59157,0.1638,0.0062,0.1577,0.3360,0.9040,0.9614,24210
59220,0.1625,0.0060,0.1565,0.3360,0.9040,0.9654,24072
59283,0.1612,0.0040,0.1572,0.3360,0.9040,0.9630,24205
59346,0.1583,0.0056,0.1528,0.3360,0.9040,0.9649,24142
59409,0.1610,0.0055,0.1555,0.3360,0.9040,0.9636,24179
59472,0.1581,0.0052,0.1529,0.3360,0.9040,0.9626,24233
59535,0.1618,0.0049,0.1570,0.4311,0.8870,0.9635,24139
59598,0.1660,0.0041,0.1619,0.4311,0.8870,0.9623,24237
59661,0.1627,0.0077,0.1551,0.4311,0.8870,0.9641,24183
59724,0.1670,0.0088,0.1582,0.4311,0.8870,0.9626,23922
59787,0.1634,0.0086,0.1548,0.4311,0.8870,0.9620,23889
59850,0.1789,0.0163,0.1626,0.4311,0.8870,0.9641,23566
59913,0.1758,0.0118,0.1640,0.4311,0.8870,0.9628,23644
59976,0.1582,0.0072,0.1510,0.4311,0.8870,0.9639,23852
60039,0.1608,0.0061,0.1547,0.3894,0.8950,0.9629,24197
60102,0.1725,0.0091,0.1634,0.3894,0.8950,0.9636,23939
60165,0.1558,0.0074,0.1485,0.3894,0.8950,0.9650,23976
60228,0.1615,0.0042,0.1573,0.3894,0.8950,0.9644,24214
60291,0.1585,0.0049,0.1536,0.3894,0.8950,0.9624,24131
60354,0.1698,0.0064,0.1634,0.3894,0.8950,0.9604,24176
60417,0.1607,0.0057,0.1550,0.3894,0.8950,0.9635,24179
60480,0.1628,0.0052,0.1577,0.3894,0.8950,0.9637,24201
60543,0.1678,0.0063,0.1615,0.3264,0.8980,0.9608,24067
60606,0.1608,0.0050,0.1558,0.3264,0.8980,0.9630,24131
60669,0.1634,0.0069,0.1565,0.3264,0.8980,0.9646,24175
60732,0.1567,0.0042,0.1525,0.3264,0.8980,0.9646,24184
60795,0.1522,0.0038,0.1484,0.3264,0.8980,0.9631,24353
60858,0.1542,0.0039,0.1503,0.3264,0.8980,0.9624,24339
60921,0.1579,0.0078,0.1501,0.3264,0.8980,0.9650,24156
60984,0.1620,0.0042,0.1579,0.3264,0.8980,0.9630,24285
61047,0.1547,0.0056,0.1491,0.3512,0.8910,0.9644,24211
61110,0.1610,0.0054,0.1555,0.3512,0.8910,0.9627,24172
61173,0.1557,0.0053,0.1504,0.3512,0.8910,0.9628,24252
61236,0.1518,0.0045,0.1474,0.3512,0.8910,0.9632,24354
61299,0.1559,0.0057,0.1502,0.3512,0.8910,0.9643,24401
61362,0.1665,0.0122,0.1543,0.3512,0.8910,0.9647,23919
61425,0.1576,0.0060,0.1517,0.3512,0.8910,0.9622,24048
61488,0.1563,0.0049,0.1515,0.3512,0.8910,0.9644,24321
61551,0.1480,0.0039,0.1440,0.2720,0.9190,0.9640,24325
61614,0.1542,0.0048,0.1494,0.2720,0.9190,0.9637,24268
61677,0.1503,0.0044,0.1460,0.2720,0.9190,0.9625,24316
61740,0.1554,0.0046,0.1508,0.2720,0.9190,0.9638,24317
61803,0.1579,0.0053,0.1526,0.2720,0.9190,0.9635,24229
61866,0.1558,0.0057,0.1501,0.2720,0.9190,0.9620,24338
61929,0.1590,0.0051,0.1538,0.2720,0.9190,0.9631,24412
61992,0.1532,0.0060,0.1472,0.2720,0.9190,0.9630,24321
62055,0.1579,0.0055,0.1524,0.2799,0.9100,0.9630,24458
62118,0.1545,0.0064,0.1481,0.2799,0.9100,0.9647,24334
62181,0.1595,0.0053,0.1542,0.2799,0.9100,0.9621,24279
62244,0.1511,0.0036,0.1475,0.2799,0.9100,0.9643,24347
62307,0.1543,0.0033,0.1509,0.2799,0.9100,0.9642,24450
62370,0.1472,0.0050,0.1421,0.2799,0.9100,0.9635,24378
62433,0.1545,0.0077,0.1468,0.2799,0.9100,0.9638,24200
62496,0.1462,0.0050,0.1411,0.2799,0.9100,0.9629,24290
62559,0.1590,0.0093,0.1496,0.2990,0.9110,0.9624,24225
62622,0.1624,0.0065,0.1559,0.2990,0.9110,0.9630,24183
62685,0.1518,0.0062,0.1456,0.2990,0.9110,0.9643,24283
62748,0.1547,0.0046,0.1501,0.2990,0.9110,0.9648,24399
62811,0.1607,0.0068,0.1538,0.2990,0.9110,0.9622,24250
62874,0.1515,0.0048,0.1467,0.2990,0.9110,0.9633,24227
62937,0.1510,0.0036,0.1475,0.2990,0.9110,0.9644,24297
63000,0.1456,0.0035,0.1420,0.2433,0.9230,0.9619,24449
63063,0.1491,0.0043,0.1448,0.2433,0.9230,0.9642,24416
63126,0.1499,0.0036,0.1463,0.2433,0.9230,0.9621,24544
63189,0.1501,0.0051,0.1449,0.2433,0.9230,0.9641,24340
63252,0.1483,0.0026,0.1457,0.2433,0.9230,0.9650,24637
63315,0.1505,0.0041,0.1464,0.2433,0.9230,0.9636,24431
63378,0.1527,0.0041,0.1487,0.2433,0.9230,0.9610,24565
63441,0.1478,0.0036,0.1442,0.2433,0.9230,0.9625,24484
63504,0.1516,0.0036,0.1479,0.3452,0.9000,0.9604,24592
63567,0.1559,0.0034,0.1525,0.3452,0.9000,0.9621,24502
63630,0.1421,0.0031,0.1389,0.3452,0.9000,0.9649,24525
63693,0.1448,0.0029,0.1418,0.3452,0.9000,0.9641,24649
63756,0.1450,0.0044,0.1406,0.3452,0.9000,0.9621,24544
63819,0.1422,0.0032,0.1391,0.3452,0.9000,0.9630,24627
63882,0.1483,0.0051,0.1432,0.3452,0.9000,0.9623,24528
63945,0.1470,0.0039,0.1431,0.3452,0.9000,0.9612,24583
64008,0.1481,0.0056,0.1425,0.3285,0.9080,0.9613,24524
64071,0.1421,0.0042,0.1379,0.3285,0.9080,0.9639,24465
64134,0.1394,0.0026,0.1368,0.3285,0.9080,0.9643,24628
64197,0.1506,0.0041,0.1466,0.3285,0.9080,0.9626,24621
64260,0.1486,0.0039,0.1448,0.3285,0.9080,0.9634,24608
64323,0.1387,0.0025,0.1362,0.3285,0.9080,0.9636,24574
64386,0.1420,0.0024,0.1396,0.3285,0.9080,0.9634,24646
64449,0.1388,0.0033,0.1355,0.3285,0.9080,0.9635,24587
64512,0.1501,0.0069,0.1433,0.2777,0.9310,0.9634,24403
64575,0.1435,0.0037,0.1398,0.2777,0.9310,0.9632,24530
64638,0.1484,0.0044,0.1440,0.2777,0.9310,0.9626,24720
64701,0.1421,0.0038,0.1382,0.2777,0.9310,0.9642,24504
64764,0.1418,0.0028,0.1390,0.2777,0.9310,0.9630,24597
64827,0.1435,0.0030,0.1405,0.2777,0.9310,0.9637,24732
64890,0.1383,0.0032,0.1351,0.2777,0.9310,0.9635,24760
64953,0.1418,0.0036,0.1382,0.2777,0.9310,0.9643,24655
65016,0.1478,0.0039,0.1440,0.3573,0.9050,0.9629,24686
65079,0.1424,0.0021,0.1403,0.3573,0.9050,0.9660,24684
65142,0.1405,0.0028,0.1378,0.3573,0.9050,0.9642,24853
65205,0.1369,0.0029,0.1340,0.3573,0.9050,0.9618,24827
65268,0.1412,0.0022,0.1390,0.3573,0.9050,0.9646,24779
65331,0.1437,0.0031,0.1406,0.3573,0.9050,0.9633,24779
65394,0.1394,0.0037,0.1357,0.3573,0.9050,0.9643,24724
65457,0.1372,0.0034,0.1338,0.3573,0.9050,0.9621,24841
65520,0.1400,0.0026,0.1374,0.3122,0.9100,0.9638,24752
65583,0.1382,0.0023,0.1358,0.2707,0.9240,0.9609,24791
